                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2                                     msun                                     rsun                                     lsun 
                              "r22.11.1"                               "gfortran"                                 "12.1.0"                    "x86_64-linux-22.6.1"                                 "CRMATH"                               "20230126"                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58 
                                    2895                                     1581                  1.0663711801078186E+009                  3.4905823919326191E+000                  2.0000000000000000E+000                  3.3599535906024649E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999377970760706E-001                  1.8631341054635284E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999377970760706E-001                  1.8631341054635284E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.8055746912070085E+000                 -4.8669692436133527E+000                 -6.0838964604240990E+000                  2.8055747009979917E+000                 -8.9140907993743923E-001                  2.8054874253873274E+000                 -4.8669692436133527E+000                  7.2972470338184749E+032                  7.2990828009104919E+032                  7.3265203108862584E+032                  7.3346215089884266E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.6743948488441824E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5959560382731253E+000                  6.4426301450934261E+002                  2.8090632003273326E+000                  1.7352726844819137E+000                  1.2685522540032868E+000                  0.0000000000000000E+000                  2.1939164969813238E+001                  5.6755949410011581E+000                  7.8137878008640316E+000                  1.3398559215907386E+000                  5.0000000000000000E-001                  4.0592833153010117E+000                  0.0000000000000000E+000                  9.8051630155749425E-001                  1.0947654527389977E-004                  7.9983653378297610E-004                  2.6062758115253091E-003                  9.3755911923385817E-003                  1.1283341714595125E+000                  8.3106964060110067E-001                                        0                                        6 
                                    2900                                     1601                  1.0663844402347577E+009                  3.4099370418609594E+000                  2.0000000000000000E+000                  3.3599535906024649E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999377970760706E-001                  1.8637899718281037E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999377970760706E-001                  1.8637899718281037E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.8058164588550962E+000                 -4.8606883187719330E+000                 -6.0793750026090283E+000                  2.8058164687808844E+000                 -8.8336603013343884E-001                  2.8057276111437006E+000                 -4.8606883187719330E+000                  7.2997763289186547E+032                  7.3016078326703238E+032                  7.3290568300405978E+032                  7.3371366502934958E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.6756410375770188E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5959249688391584E+000                  6.4485436859132506E+002                  2.8094616463277311E+000                  1.7355340463500450E+000                  1.2680295302670244E+000                  0.0000000000000000E+000                  2.1939762523042795E+001                  5.6759743430083978E+000                  7.8139232149272306E+000                  1.3398559217043369E+000                  5.0000000000000011E-001                  4.0592833163437021E+000                  0.0000000000000000E+000                  9.8051630118039512E-001                  1.0947690185076970E-004                  7.9983655428601049E-004                  2.6062758115253091E-003                  9.3755911923385817E-003                  1.1282487936067822E+000                  8.3115515418148289E-001                                        0                                        5 
                                    2905                                     1594                  1.0663993725873846E+009                  3.4860439180737504E+000                  2.0000000000000000E+000                  3.3599535906024649E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999330416085863E-001                  1.8643847773711747E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999330416085863E-001                  1.8643847773711747E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.8076054017015215E+000                 -4.8537485976462769E+000                 -6.0743821770768855E+000                  2.8076054117431708E+000                 -8.8932079686031584E-001                  2.8075181243114504E+000                 -4.8537485976462769E+000                  7.3024901190639496E+032                  7.3043140699296046E+032                  7.3317343769409544E+032                  7.3398218785700196E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.6770626824852404E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5957823912062197E+000                  6.4730506857698651E+002                  2.8111090076766634E+000                  1.7366428822903892E+000                  1.2658118583863358E+000                  0.0000000000000000E+000                  2.1940427396258659E+001                  5.6763965853814620E+000                  7.8140725248275951E+000                  1.3398559218340009E+000                  5.0000000000000000E-001                  4.0592833175338505E+000                  0.0000000000000000E+000                  9.8051630074995400E-001                  1.0947730896543026E-004                  7.9983657759089574E-004                  2.6062758115253091E-003                  9.3755911923385817E-003                  1.1281523791952561E+000                  8.3125172152348414E-001                                        0                                        6 
                                    2910                                     1604                  1.0664125391422359E+009                  3.4076591712608861E+000                  2.0000000000000000E+000                  3.3599535906024649E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999330416085863E-001                  1.8650287805394322E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999330416085863E-001                  1.8650287805394322E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.8078907179587018E+000                 -4.8474730282543641E+000                 -6.0698658669827354E+000                  2.8078907281374801E+000                 -8.8184445391195432E-001                  2.8078019832544774E+000                 -4.8474730282543641E+000                  7.3050226741320815E+032                  7.3068461543760776E+032                  7.3342588077267741E+032                  7.3422933316557749E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.6782672566123703E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5957394957221549E+000                  6.4794672574942865E+002                  2.8115392995987163E+000                  1.7369438192195452E+000                  1.2652099845280240E+000                  0.0000000000000000E+000                  2.1941023378035236E+001                  5.6767749813455515E+000                  7.8142078906493326E+000                  1.3398559219498363E+000                  5.0000000000000000E-001                  4.0592833185970720E+000                  0.0000000000000000E+000                  9.8051630036540849E-001                  1.0947767275636891E-004                  7.9983659832616363E-004                  2.6062758115253091E-003                  9.3755911923385817E-003                  1.1280671976261005E+000                  8.3133703853876406E-001                                        0                                        5 
                                    2915                                     1595                  1.0664268884010696E+009                  3.5634130368119656E+000                  2.0000000000000000E+000                  3.3599535906024649E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999330416085863E-001                  1.8656121465186060E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999330416085863E-001                  1.8656121465186060E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.8098282536032158E+000                 -4.8407579669310419E+000                 -6.0650344160645933E+000                  2.8098282638920669E+000                 -8.8986922790101608E-001                  2.8097415314224867E+000                 -4.8407579669310419E+000                  7.3076462312936587E+032                  7.3094718974230452E+032                  7.3368366380621433E+032                  7.3448821016408578E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.6796090464664011E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5956083543022852E+000                  6.5026277841463752E+002                  2.8130888953399382E+000                  1.7379808999298960E+000                  1.2631358231073222E+000                  0.0000000000000000E+000                  2.1941665406686511E+001                  5.6771827041335019E+000                  7.8143524405915832E+000                  1.3398559220777626E+000                  5.0000000000000000E-001                  4.0592833197712714E+000                  0.0000000000000000E+000                  9.8051629994071243E-001                  1.0947807462549456E-004                  7.9983662113182572E-004                  2.6062758115253091E-003                  9.3755911923385817E-003                  1.1279741333099278E+000                  8.3143025061580234E-001                                        0                                        6 
                                    2920                                     1598                  1.0664404554637569E+009                  3.4065257031418525E+000                  2.0000000000000000E+000                  3.3599535906024649E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999330416085863E-001                  1.8662633421365718E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999330416085863E-001                  1.8662633421365718E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.8100239887766119E+000                 -4.8342938747698279E+000                 -6.0603829152772812E+000                  2.8100239992125955E+000                 -8.8058074558440902E-001                  2.8099354315810543E+000                 -4.8342938747698279E+000                  7.3102284834782368E+032                  7.3120713367929747E+032                  7.3394760320398430E+032                  7.3474526447587280E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.6809159700291760E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5955571148751786E+000                  6.5120642320456830E+002                  2.8137186755859092E+000                  1.7383982689070951E+000                  1.2623010851529239E+000                  0.0000000000000000E+000                  2.1942279615487280E+001                  5.6775726924213465E+000                  7.8144918358591564E+000                  1.3398559222003066E+000                  5.0000000000000011E-001                  4.0592833208960730E+000                  0.0000000000000000E+000                  9.8051629953387198E-001                  1.0947845968792927E-004                  7.9983664288971917E-004                  2.6062758115253091E-003                  9.3755911923385817E-003                  1.1278859093067692E+000                  8.3151861467720656E-001                                        0                                        5 
                                    2925                                     1591                  1.0664552291664535E+009                  3.4813619091135246E+000                  2.0000000000000000E+000                  3.3599535906024649E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999330416085863E-001                  1.8668708827888661E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999330416085863E-001                  1.8668708827888661E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.8117909948445674E+000                 -4.8273497867906556E+000                 -6.0553877336952748E+000                  2.8117910054030473E+000                 -8.8622626228801582E-001                  2.8117039364643319E+000                 -4.8273497867906556E+000                  7.3129387572075844E+032                  7.3147953237097579E+032                  7.3421714268762013E+032                  7.3501487709543376E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.6822885490678375E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5954198890754787E+000                  6.5358030791583076E+002                  2.8152989586217778E+000                  1.7394628620244288E+000                  1.2601718989182564E+000                  0.0000000000000000E+000                  2.1942942770710115E+001                  5.6779938310019276E+000                  7.8146413579817784E+000                  1.3398559223355877E+000                  5.0000000000000000E-001                  4.0592833221377811E+000                  0.0000000000000000E+000                  9.8051629908473359E-001                  1.0947888488614686E-004                  7.9983666680737728E-004                  2.6062758115253091E-003                  9.3755911923385817E-003                  1.1277895947549443E+000                  8.3161508205248502E-001                                        0                                        6 
                                    2930                                     1597                  1.0664682101485419E+009                  3.4009422520309345E+000                  2.0000000000000000E+000                  3.3599535906024649E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999330416085863E-001                  1.8675142835005326E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999330416085863E-001                  1.8675142835005326E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.8120487218331425E+000                 -4.8211003642945967E+000                 -6.0508902254654595E+000                  2.8120487325358940E+000                 -8.7904740765911160E-001                  2.8119602647917348E+000                 -4.8211003642945967E+000                  7.3154617732964443E+032                  7.3172833637009802E+032                  7.3446772746965058E+032                  7.3526052681384712E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.6835419078847542E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5953697417948485E+000                  6.5419665400564270E+002                  2.8157083185254317E+000                  1.7397678365375169E+000                  1.2595619498920803E+000                  0.0000000000000000E+000                  2.1943534654455910E+001                  5.6783696196656432E+000                  7.8147762386012891E+000                  1.3398559224560147E+000                  5.0000000000000000E-001                  4.0592833232431449E+000                  0.0000000000000000E+000                  9.8051629868490153E-001                  1.0947926349290671E-004                  7.9983668801281496E-004                  2.6062758115253091E-003                  9.3755911923385817E-003                  1.1277048055856893E+000                  8.3170000607552141E-001                                        0                                        5 
                                    2935                                     1604                  1.0664828425578099E+009                  3.4765344397031379E+000                  2.0000000000000000E+000                  3.3599535906024649E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999330416085863E-001                  1.8680907950190270E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999330416085863E-001                  1.8680907950190270E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.8138447659227594E+000                 -4.8141925003221138E+000                 -6.0459223593413354E+000                  2.8138447767495456E+000                 -8.8514298650037515E-001                  2.8137579018895860E+000                 -4.8141925003221138E+000                  7.3181542001188662E+032                  7.3199915893835732E+032                  7.3473549743025925E+032                  7.3552914261475617E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.6848952261092904E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5952294949240522E+000                  6.5669637803994124E+002                  2.8173646209752672E+000                  1.7408764815040265E+000                  1.2573446599590612E+000                  0.0000000000000000E+000                  2.1944193596528617E+001                  5.6787880824973858E+000                  7.8149250153683543E+000                  1.3398559225935989E+000                  5.0000000000000000E-001                  4.0592833245059925E+000                  0.0000000000000000E+000                  9.8051629822809205E-001                  1.0947969615397522E-004                  7.9983671213864835E-004                  2.6062758115253091E-003                  9.3755911923385817E-003                  1.1276089594351943E+000                  8.3179600428215950E-001                                        0                                        6 
                                    2940                                     1593                  1.0664957167973204E+009                  3.3973775318155859E+000                  2.0000000000000000E+000                  3.3599535906024649E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999330416085863E-001                  1.8687520757470052E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999330416085863E-001                  1.8687520757470052E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.8141094021701920E+000                 -4.8079646607788931E+000                 -6.0414416330292449E+000                  2.8141094131442221E+000                 -8.7775727200557019E-001                  2.8140211019500163E+000                 -4.8079646607788931E+000                  7.3206660900179906E+032                  7.3225185664523574E+032                  7.3498445485092658E+032                  7.3577885475249996E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.6861222946178857E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5951977271080424E+000                  6.5730699201987488E+002                  2.8177682520574834E+000                  1.7411418326771542E+000                  1.2568139576128059E+000                  0.0000000000000000E+000                  2.1944782682341106E+001                  5.6791620931140603E+000                  7.8150594639328981E+000                  1.3398559227162350E+000                  4.9999999999999994E-001                  4.0592833256316343E+000                  0.0000000000000000E+000                  9.8051629782090299E-001                  1.0948008190460691E-004                  7.9983673355675392E-004                  2.6062758115253091E-003                  9.3755911923385817E-003                  1.1275244670840641E+000                  8.3188063101376919E-001                                        0                                        5 
                                    2945                                     1599                  1.0665104624031898E+009                  3.4321838445662096E+000                  2.0000000000000000E+000                  3.3599535906024649E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999330416085863E-001                  1.8693673772213862E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999330416085863E-001                  1.8693673772213862E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.8157242369200484E+000                 -4.8009649875079123E+000                 -6.0364075953540670E+000                  2.8157242480282241E+000                 -8.8138865651195897E-001                  2.8156369970445581E+000                 -4.8009649875079123E+000                  7.3233912366463260E+032                  7.3252345847901905E+032                  7.3525824882018734E+032                  7.3604784781110718E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.6875371912116672E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5950627561820996E+000                  6.5972351017201811E+002                  2.8193619610488385E+000                  1.7422086290247181E+000                  1.2546803649176781E+000                  0.0000000000000000E+000                  2.1945449346811397E+001                  5.6795854545900264E+000                  7.8152102716651610E+000                  1.3398559228586033E+000                  5.0000000000000000E-001                  4.0592833269383979E+000                  0.0000000000000000E+000                  9.8051629734818213E-001                  1.0948052984194703E-004                  7.9983675831735602E-004                  2.6062758115253091E-003                  9.3755911923385817E-003                  1.1274273989473973E+000                  8.3197785307033978E-001                                        0                                        6 
                                    2950                                     1608                  1.0665230388061069E+009                  3.3941362820183656E+000                  2.0000000000000000E+000                  3.3599535906024649E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999330416085863E-001                  1.8699258982928155E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999330416085863E-001                  1.8699258982928155E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.8161276502939274E+000                 -4.7948411649954741E+000                 -6.0320024317094898E+000                  2.8161276615469419E+000                 -8.7651800515692369E-001                  2.8160395083293688E+000                 -4.7948411649954741E+000                  7.3258745920681212E+032                  7.3277048167798219E+032                  7.3550461587196707E+032                  7.3628929224330748E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.6887586361248875E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5950308245962690E+000                  6.6033791325309153E+002                  2.8197662329748372E+000                  1.7424746281593768E+000                  1.2541483666483606E+000                  0.0000000000000000E+000                  2.1946027497582858E+001                  5.6799525139551381E+000                  7.8153425323482280E+000                  1.3398559229816180E+000                  5.0000000000000000E-001                  4.0592833280675151E+000                  0.0000000000000000E+000                  9.8051629693971420E-001                  1.0948091698134856E-004                  7.9983677962573079E-004                  2.6062758115253091E-003                  9.3755911923385817E-003                  1.1273444909991506E+000                  8.3206089302300112E-001                                        0                                        5 
                                    2955                                     1598                  1.0665359092402177E+009                  3.4726260444320807E+000                  2.0000000000000000E+000                  3.3599535906024649E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999330416085863E-001                  1.8705565995875179E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999330416085863E-001                  1.8705565995875179E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.8174285569023945E+000                 -4.7886348194402686E+000                 -6.0275393825751964E+000                  2.8174285682807381E+000                 -8.8033820978281963E-001                  2.8173414482894907E+000                 -4.7886348194402686E+000                  7.3283885586020493E+032                  7.3301900451439405E+032                  7.3574443767007152E+032                  7.3652967526786400E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.6899767068809047E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5949382010036781E+000                  6.6201396105117567E+002                  2.8208671482668204E+000                  1.7432103329905511E+000                  1.2526769569860123E+000                  0.0000000000000000E+000                  2.1946615572040994E+001                  5.6803259216495414E+000                  7.8154764250825277E+000                  1.3398559231090854E+000                  5.0000000000000000E-001                  4.0592833292375046E+000                  0.0000000000000000E+000                  9.8051629651644956E-001                  1.0948131823059279E-004                  7.9983680162031207E-004                  2.6062758115253091E-003                  9.3755911923385817E-003                  1.1272594669187270E+000                  8.3214605231881267E-001                                        0                                        6 
                                    2960                                     1588                  1.0665502319993172E+009                  3.4000005708839303E+000                  2.0000000000000000E+000                  3.3599535906024649E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999330416085863E-001                  1.8711924866131585E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999330416085863E-001                  1.8711924866131585E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.8184158344906791E+000                 -4.7817660886404134E+000                 -6.0226001133780187E+000                  2.8184158460213742E+000                 -8.7612888917547416E-001                  2.8183280771477213E+000                 -4.7817660886404134E+000                  7.3310678071047626E+032                  7.3328687653948603E+032                  7.3601692382704552E+032                  7.3679982610144000E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.6913246826898388E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5948318809562276E+000                  6.6394067965679960E+002                  2.8221292786924623E+000                  1.7440540382982728E+000                  1.2509895463705687E+000                  0.0000000000000000E+000                  2.1947267789381392E+001                  5.6807400914678512E+000                  7.8156245157704829E+000                  1.3398559232528198E+000                  4.9999999999999994E-001                  4.0592833305567986E+000                  0.0000000000000000E+000                  9.8051629603915791E-001                  1.0948177079915004E-004                  7.9983682632036646E-004                  2.6062758115253091E-003                  9.3755911923385817E-003                  1.1271645053171837E+000                  8.3224116435256401E-001                                        0                                        5 
                                    2965                                     1588                  1.0665630509908208E+009                  3.4699969225583418E+000                  2.0000000000000000E+000                  3.3599535906024649E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999330416085863E-001                  1.8717875849309745E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999330416085863E-001                  1.8717875849309745E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.8194689996444291E+000                 -4.7755241063255252E+000                 -6.0181115962781666E+000                  2.8194690113111616E+000                 -8.7765530588665153E-001                  2.8193817620615698E+000                 -4.7755241063255252E+000                  7.3335391657944370E+032                  7.3353711714177096E+032                  7.3625971608598168E+032                  7.3704290873059668E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.6925860551301593E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5947654451245703E+000                  6.6516454829255997E+002                  2.8229290942889036E+000                  1.7445868177598083E+000                  1.2499239874474977E+000                  0.0000000000000000E+000                  2.1947857447389811E+001                  5.6811144827845004E+000                  7.8157592800823874E+000                  1.3398559233831664E+000                  5.0000000000000000E-001                  4.0592833317532175E+000                  0.0000000000000000E+000                  9.8051629560630982E-001                  1.0948218131786561E-004                  7.9983684862856104E-004                  2.6062758115253091E-003                  9.3755911923385817E-003                  1.1270794130932049E+000                  8.3232639203607695E-001                                        0                                        6 
                                    2970                                     1591                  1.0665772206097951E+009                  3.3949613221366080E+000                  2.0000000000000000E+000                  3.3599535906024649E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999330416085863E-001                  1.8724293106258988E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999330416085863E-001                  1.8724293106258988E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.8204307483425253E+000                 -4.7686820286114333E+000                 -6.0131925467784466E+000                  2.8204307601654719E+000                 -8.7446510827031687E-001                  2.8203430619310477E+000                 -4.7686820286114333E+000                  7.3362021000700908E+032                  7.3380285001853317E+032                  7.3653249240083111E+032                  7.3731152776037064E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.6939807067806346E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5946625779376555E+000                  6.6703788809188370E+002                  2.8241505027649918E+000                  1.7454032563716808E+000                  1.2482911102237524E+000                  0.0000000000000000E+000                  2.1948505819611352E+001                  5.6815261998479878E+000                  7.8159068630106443E+000                  1.3398559235291578E+000                  5.0000000000000011E-001                  4.0592833330932390E+000                  0.0000000000000000E+000                  9.8051629512149430E-001                  1.0948264122618859E-004                  7.9983687351230291E-004                  2.6062758115253091E-003                  9.3755911923385817E-003                  1.1269850280432332E+000                  8.3242092671247447E-001                                        0                                        5 
                                    2975                                     1606                  1.0665910041251580E+009                  3.5458445981797935E+000                  2.0000000000000000E+000                  3.3599535906024649E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999330416085863E-001                  1.8730277985625060E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999330416085863E-001                  1.8730277985625060E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.8221356377116522E+000                 -4.7620020521985822E+000                 -6.0083904490460114E+000                  2.8221356496680365E+000                 -8.8052854062391128E-001                  2.8220495059761408E+000                 -4.7620020521985822E+000                  7.3388217473044958E+032                  7.3406396529675781E+032                  7.3679232447349543E+032                  7.3756962166567211E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.6952685101191629E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5945531202997985E+000                  6.6902956296367563E+002                  2.8254453087219700E+000                  1.7462695746258854E+000                  1.2465584737153437E+000                  0.0000000000000000E+000                  2.1949138155393754E+001                  5.6819277279946538E+000                  7.8160509829756224E+000                  1.3398559236731342E+000                  5.0000000000000000E-001                  4.0592833344147561E+000                  0.0000000000000000E+000                  9.8051629464336043E-001                  1.0948309490122637E-004                  7.9983689794806600E-004                  2.6062758115253091E-003                  9.3755911923385817E-003                  1.1268930493622564E+000                  8.3251305157013800E-001                                        0                                        6 
                                    2980                                     1612                  1.0666040332255890E+009                  3.3879431802892888E+000                  2.0000000000000000E+000                  3.3599535906024649E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999286409673205E-001                  1.8736702294942251E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999286409673205E-001                  1.8736702294942251E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.8223709175371030E+000                 -4.7555978795012299E+000                 -6.0037868258242977E+000                  2.8223709296618398E+000                 -8.7225460085815310E-001                  2.8222831765203655E+000                 -4.7555978795012299E+000                  7.3413984802054675E+032                  7.3432167051302219E+032                  7.3704944466751070E+032                  7.3782536334563551E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.6965495651432539E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5944925552824269E+000                  6.6997923215473418E+002                  2.8260613407599480E+000                  1.7466987206796165E+000                  1.2457001816078812E+000                  0.0000000000000000E+000                  2.1949741502314918E+001                  5.6823107992915407E+000                  7.8161893309236223E+000                  1.3398559238110070E+000                  5.0000000000000000E-001                  4.0592833356802549E+000                  1.6802596135978726E-042                  9.8051629418548292E-001                  1.0948352945093388E-004                  7.9983692125386806E-004                  2.6062758115253091E-003                  9.3755911923385817E-003                  1.1268058831771630E+000                  8.3260035622493100E-001                                        0                                        5 
