                               1                                2                                3                                4                                5                                6                                7                                8 
                  version_number                 initial_don_mass                 initial_acc_mass              initial_period_days                         compiler                            build                 MESA_SDK_version                             date 
                      "r22.11.1"          5.0000000000000000E+000          1.0000000000000000E+000          1.0000000000000000E+000                       "gfortran"                         "12.1.0"            "x86_64-linux-22.6.1"                       "20230125" 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11                               12                               13                               14                               15                               16                               17                               18                               19                               20                               21                               22                               23                               24                               25                               26                               27                               28                               29                               30                               31 
                    model_number                              age                      period_days                binary_separation                          v_orb_1                          v_orb_2                             rl_1                             rl_2           rl_relative_overflow_1           rl_relative_overflow_2                      star_1_mass                      star_2_mass                lg_mtransfer_rate                   lg_mstar_dot_1                   lg_mstar_dot_2                 lg_system_mdot_1                 lg_system_mdot_2                   lg_wind_mdot_1                   lg_wind_mdot_2              fixed_xfer_fraction                eff_xfer_fraction                            J_orb                             Jdot                          jdot_mb                          jdot_gr                          jdot_ml                          jdot_ls                jdot_missing_wind                       extra_jdot                      donor_index                 point_mass_index 
                             100          5.9743259799289316E+007          9.4327676433592822E-001          7.3549710100473451E+000          6.7335806804767600E+001          3.2714870610178622E+002          3.8119272367624957E+000          1.8663306080519222E+000          7.3830917942642512E-003         -5.0453249621391794E-001          4.9758410593819438E+000          1.0241589406180547E+000         -4.8172999935694145E+000         -4.8172999935694145E+000         -4.8172999935694145E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          3.4089563990298286E+052         -9.0907325941044177E+033          0.0000000000000000E+000         -9.0907325941044177E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             105          5.9744509888903461E+007          8.7420514199625110E-001          6.9913940182685153E+000          7.1316046847287922E+001          3.3329575961372620E+002          3.6000674118565565E+000          1.7931263238305335E+000          6.2967272163376884E-003         -4.6117199584217849E-001          4.9424523104593154E+000          1.0575476895406828E+000         -4.4457042347637046E+000         -4.4457042347637046E+000         -4.4457042347637046E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          3.4089563586765285E+052         -1.1410557100894898E+034          0.0000000000000000E+000         -1.1410557100894898E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             110          5.9744572675481759E+007          8.6913411871298585E-001          6.9643310442738597E+000          7.1631052145041892E+001          3.3376614070737804E+002          3.5843271467441471E+000          1.7876566126205371E+000          6.2900143279705960E-003         -4.5892591084145934E-001          4.9398389519023862E+000          1.0601610480976118E+000         -4.3854026688144936E+000         -4.3854026688144936E+000         -4.3854026688144936E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          3.4089563563234340E+052         -1.1996295658043302E+034          0.0000000000000000E+000         -1.1996295658043302E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             115          5.9744593884787910E+007          8.6750325125879335E-001          6.9556162743220709E+000          7.1733077956406689E+001          3.3391799875131227E+002          3.5792593808529753E+000          1.7858946470765151E+000          6.2565399926590142E-003         -4.5792416936869418E-001          4.9389934047961317E+000          1.0610065952038683E+000         -4.4045956564680058E+000         -4.4045956564680058E+000         -4.4045956564680058E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          3.4089563555178261E+052         -1.2064185280414869E+034          0.0000000000000000E+000         -1.2064185280414869E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             120          5.9744615874596521E+007          8.6584611190658300E-001          6.9467555211543077E+000          7.1837108837144157E+001          3.3407259426132964E+002          3.5741071667635822E+000          1.7841028568095780E+000          6.2092060344399727E-003         -4.5688702279584276E-001          4.9381316836412292E+000          1.0618683163587708E+000         -4.4085217962334395E+000         -4.4085217962334395E+000         -4.4085217962334395E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          3.4089563546778242E+052         -1.2133283204907809E+034          0.0000000000000000E+000         -1.2133283204907809E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             125          5.9744638673630081E+007          8.6413814597490524E-001          6.9376170797465546E+000          7.1944713962027080E+001          3.3423223949575345E+002          3.5687939553370684E+000          1.7822545861271246E+000          6.1523991959334667E-003         -4.5579439962666501E-001          4.9372408254644320E+000          1.0627591745355676E+000         -4.4084379579237902E+000         -4.4084379579237902E+000         -4.4084379579237902E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          3.4089563538018348E+052         -1.2204943565651396E+034          0.0000000000000000E+000         -1.2204943565651396E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             130          5.9744662311668083E+007          8.6236876852580602E-001          6.9281437054964332E+000          7.2056601025044714E+001          3.3439795578396240E+002          3.5632865122501824E+000          1.7803382233954312E+000          6.0886634719994415E-003         -4.5462046631241354E-001          4.9363150224111649E+000          1.0636849775888342E+000         -4.4070272406774169E+000         -4.4070272406774169E+000         -4.4070272406774169E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          3.4089563528881277E+052         -1.2279740014663185E+034          0.0000000000000000E+000         -1.2279740014663185E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             135          5.9744686819585882E+007          8.6053101129923026E-001          6.9182973589327244E+000          7.2173259626918735E+001          3.3457043403588847E+002          3.5575627808800103E+000          1.7783460331876220E+000          6.0167370887212815E-003         -4.5339793313902033E-001          4.9353502844459474E+000          1.0646497155540531E+000         -4.4044623741894933E+000         -4.4044623741894933E+000         -4.4044623741894933E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          3.4089563519348543E+052         -1.2358042316948756E+034          0.0000000000000000E+000         -1.2358042316948756E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             140          5.9744708167436220E+007          8.5892551993262456E-001          6.9096897099313619E+000          7.2275549673094815E+001          3.3472141276229178E+002          3.5525595645828991E+000          1.7766041491364786E+000          5.9507689553591030E-003         -4.5232771646912789E-001          4.9345048291179472E+000          1.0654951708820535E+000         -4.4031782731410880E+000         -4.4031782731410880E+000         -4.4031782731410880E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          3.4089563510994403E+052         -1.2426944244244777E+034          0.0000000000000000E+000         -1.2426944244244777E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             145          5.9744730300887458E+007          8.5725554855974084E-001          6.9007306666447619E+000          7.2382321508538979E+001          3.3487875213998643E+002          3.5473525496728970E+000          1.7747908410894957E+000          5.8747515640954632E-003         -4.5121091742577735E-001          4.9336227860901873E+000          1.0663772139098135E+000         -4.4000308293576174E+000         -4.4000308293576174E+000         -4.4000308293576174E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          3.4089563502283318E+052         -1.2499098158260044E+034          0.0000000000000000E+000         -1.2499098158260044E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
