                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2                                     msun                                     rsun                                     lsun 
                              "r22.11.1"                               "gfortran"                                 "12.1.0"                    "x86_64-linux-22.6.1"                                 "CRMATH"                               "20230126"                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                tri_alpha                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                             co_core_mass                            one_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                               luminosity                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                                num_iters 
                                     130                                      705                  9.8295127536994929E+005                  5.2143807401436009E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999951400009E-001                  1.2136281485430402E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999951400009E-001                  1.2136281485430402E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.4363931824814449E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -4.4363931824814449E+000                 -4.4363931834989057E+000                 -1.3066659926049581E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6365323963851957E+000                  8.4950451576869312E-001                 -7.0834308180206446E-002                  2.1417121400400232E-001                  4.0097251992951284E+000                  0.0000000000000000E+000                  1.5106060911133962E+001                  3.1535351182164628E-001                  6.6662225531405621E+000                  6.2120900484978447E-001                  8.5000496369662437E-001                  1.2966429974276241E+000                  6.9999999227224741E-001                  2.7997020236474907E-001                  3.4468833607859887E-003                  9.3805276451495445E-003                  3.4468833607861275E-003                  9.3805276451495376E-003                  6.9999999932629431E-001                  2.7997020236474884E-001                                        0                                        3 
                                     135                                      709                  2.4458973176029674E+006                  5.6102869703817246E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999970150011E-001                  2.3190539726695539E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999970150011E-001                  2.3190539726695539E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.9787784927021961E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.9787784927021961E+000                 -3.9787784994770048E+000                 -1.1785665763032958E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6318483189596740E+000                  6.4910039913384066E-001                 -1.8768812381977554E-001                  1.6511246103526087E-001                  4.1078427052326107E+000                  0.0000000000000000E+000                  1.5327030826882416E+001                  4.9734255859327620E-001                  6.7052563324734953E+000                  6.2118609406091185E-001                  8.5000495297346323E-001                  1.2966430334849628E+000                  6.9999996010276544E-001                  2.7997020236475229E-001                  3.4468833607823207E-003                  9.3805276451495462E-003                  3.4468833607861275E-003                  9.3805276451495376E-003                  6.9999999621199693E-001                  2.7997020236474884E-001                                        0                                        4 
                                     140                                      716                  5.3497035647701230E+006                  5.8509783282590622E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999982650012E-001                  4.0990859256323287E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999982650012E-001                  4.0990859256323287E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.4039087264306089E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.4039087264306089E+000                 -3.4039087958257230E+000                 -1.0200364178531100E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6299313460518823E+000                  4.9039510782599838E-001                 -3.0945387098305710E-001                  1.0806353326920431E-001                  4.2219405607647245E+000                  0.0000000000000000E+000                  1.5634701662122966E+001                  7.5473546840298833E-001                  6.7555367177272982E+000                  6.2115977778726894E-001                  8.5000488423665466E-001                  1.2966432646170212E+000                  6.9999975389242852E-001                  2.7997020236489062E-001                  3.4468833605630061E-003                  9.3805276451495584E-003                  3.4468833607861266E-003                  9.3805276451495376E-003                  6.9999997477938458E-001                  2.7997020236475251E-001                                        0                                        4 
                                     145                                      724                  9.3137134590356555E+006                  5.8993629781467289E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999985775001E-001                  5.9005583466566802E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999985775001E-001                  5.9005583466566802E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.8483362185948149E+000                 -9.8999999999999986E+001                 -1.8362829735502849E+001                 -2.8483362185948149E+000                 -2.8483369369407807E+000                 -8.6297872320002487E+000                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6375172611447262E+000                  4.3137518615418247E-001                 -3.6514484028645083E-001                  6.5046218431818695E-002                  4.3079751904394952E+000                  0.0000000000000000E+000                  1.5951740746427333E+001                  1.0185843289496699E+000                  6.8084600138296834E+000                  6.2114507456160750E-001                  8.5000455286482846E-001                  1.2966443788760222E+000                  6.9999875978029913E-001                  2.7997020236987324E-001                  3.4468833502556816E-003                  9.3805276451505194E-003                  3.4468833607861266E-003                  9.3805276451495376E-003                  6.9999987057985957E-001                  2.7997020236488862E-001                                        0                                        4 
                                     150                                      732                  1.4225946521387542E+007                  5.9658055620832888E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999984212495E-001                  7.3860664046429236E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999984212495E-001                  7.3860664046429236E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.2565322744044050E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.2565322744044050E+000                 -2.2565422964299118E+000                 -6.8933660929758229E+000                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6590192788161513E+000                  4.5939985101803971E-001                 -3.3780914998133610E-001                  3.5710028241527095E-002                  4.3666475708200787E+000                  0.0000000000000000E+000                  1.6289102719762351E+001                  1.2924832566734148E+000                  6.8711544334616459E+000                  6.2113547774452582E-001                  8.5000297227111399E-001                  1.2966496936455640E+000                  6.9999401818869267E-001                  2.7997020264216471E-001                  3.4468827096314479E-003                  9.3805276452367421E-003                  3.4468833607861266E-003                  9.3805276451495376E-003                  6.9999938749065282E-001                  2.7997020237161807E-001                                        0                                        4 
                                     155                                      736                  1.9868139890886769E+007                  6.0080531960957968E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999988118748E-001                  8.5362829822850306E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999988118748E-001                  8.5362829822850306E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.5840345410099035E+000                 -9.8999999999999986E+001                 -1.6982618493791247E+001                 -1.5840345410099033E+000                 -1.5842636771289298E+000                 -4.8618398623394814E+000                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6946664720743403E+000                  5.8830084973628216E-001                 -2.3040052432118532E-001                  1.8119954555223014E-002                  4.4018277181926866E+000                  0.0000000000000000E+000                  1.6657768378962409E+001                  1.5803960995950772E+000                  6.9504035186788498E+000                  6.2113608690062228E-001                  8.4999471754706701E-001                  1.2966774305012987E+000                  6.9996928514627421E-001                  2.7997025279316090E-001                  3.4468100702853186E-003                  9.3805276603580751E-003                  3.4468833607861266E-003                  9.3805276451495376E-003                  6.9999693869015611E-001                  2.7997020331976225E-001                                        0                                        4 
                                     160                                      747                  2.5971190195142936E+007                  6.0792511961132831E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999992650013E-001                  9.3369707463502916E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999992650013E-001                  9.3369707463502916E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -8.0524591463310968E-001                 -5.1513008309731148E+001                 -9.8999999999999986E+001                 -8.0524591463310968E-001                 -8.1209959783369068E-001                 -2.6105285348458414E+000                 -5.1513008309731148E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7350514490188980E+000                  8.2576179292030061E-001                 -8.3145215319090776E-002                  1.0977655167155174E-002                  4.4161123169688228E+000                  0.0000000000000000E+000                  1.7024326647272080E+001                  1.8451703468087608E+000                  7.0502669638829447E+000                  6.2118910980509756E-001                  8.4994641975682339E-001                  1.2968238645772681E+000                  6.9984471870593401E-001                  2.8000830646503017E-001                  3.4312087128451538E-003                  9.3805273617381269E-003                  3.4468833607861262E-003                  9.3805276451495376E-003                  6.9998357006777179E-001                  2.7997084861425769E-001                                        0                                        5 
                                     165                                      786                  3.6688820301710352E+007                  6.4751574263514069E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  6.3300194125626319E-002                  5.9250278386207500E-002                  7.8130036607060305E-008                  9.9999999996087541E-001                  9.7274041902387598E-001                  5.9250278386207500E-002                  7.8130036607060305E-008                  9.9999999996087541E-001                  9.7274041902387598E-001                 -1.5290404216903178E-001                 -4.7001403725987451E+001                 -1.5954589770191003E+001                 -1.5290404216903172E-001                 -2.0922699977790585E-001                 -1.0678600712539175E+000                 -4.7001403725987451E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7516291040540044E+000                  7.6453086649851076E-001                 -1.1660497607328124E-001                 -3.8907535280153040E-002                  4.5158826978634385E+000                  0.0000000000000000E+000                  1.7156465356291804E+001                  1.8933135241801504E+000                  7.1344542288588819E+000                  6.2140248633291473E-001                  8.4971775268679750E-001                  1.2974195127356305E+000                  6.9941131102154941E-001                  2.8042156111321703E-001                  2.8795911346292877E-003                  9.3804964830494428E-003                  3.4468833607861262E-003                  9.3805276451495376E-003                  6.9990707818069375E-001                  2.8001354000468481E-001                                        0                                        5 
                                     170                                      781                  6.3357713648484163E+007                  6.8710636565895316E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  3.8784329563365007E-002                  3.8429672803231951E-002                  7.8130036773593758E-008                  9.9999999996400046E-001                  9.7099283990593388E-001                  3.8429672803231951E-002                  7.8130036773593758E-008                  9.9999999996400046E-001                  9.7099283990593388E-001                 -1.5478259643999570E-001                 -4.7018514672496742E+001                 -1.5653559774527022E+001                 -1.5478259643999556E-001                 -1.8398225942877608E-001                 -1.3417071020130438E+000                 -4.7018514672496742E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7488670005061726E+000                  7.0322790941033342E-001                 -1.5290390149746258E-001                 -5.1532790896579077E-002                  4.5411332090962908E+000                  0.0000000000000000E+000                  1.7162300138240656E+001                  1.9002693236402808E+000                  7.1338001685366805E+000                  6.2215656291431398E-001                  8.4895211614988064E-001                  1.2994649410114154E+000                  6.9788267205293641E-001                  2.8169377673816387E-001                  1.2935193806874654E-003                  9.3803394190816996E-003                  3.4468833607861262E-003                  9.3805276451495376E-003                  6.9969409831330276E-001                  2.8016193580584436E-001                                        0                                        5 
                                     175                                      771                  1.2971845434112838E+008                  7.2669698868276553E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  8.5862097631116546E-003                  9.9999999996400046E-001                  9.7203924888023152E-001                  7.5663863388417130E-003                  7.8130036829104910E-008                  9.9999999996400046E-001                  9.7203924888023152E-001                  7.5663863388417130E-003                  7.8130036829104910E-008                 -1.4350074087254885E-001                 -4.6997996257229048E+001                 -1.5352529778863040E+001                 -1.4350074087254860E-001                 -1.5419843258686591E-001                 -1.7573328402771120E+000                 -4.6997996257229048E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7501843784229512E+000                  7.1936217174954498E-001                 -1.4305240364897948E-001                 -4.9241797805896201E-002                  4.5365512229149250E+000                  0.0000000000000000E+000                  1.7177611598589518E+001                  1.9174625650547021E+000                  7.1331549860119638E+000                  6.2414837506851206E-001                  8.4689827314583521E-001                  1.3047698891504573E+000                  6.9377871060800089E-001                  2.8560918109116767E-001                  9.4591983519963350E-005                  9.3796158073804516E-003                  3.4468833607861262E-003                  9.3805276451495376E-003                  6.9919284440841889E-001                  2.8057977123745342E-001                                        0                                       10 
                                     180                                      764                  2.9484521262144876E+008                  7.6628761170657791E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999996400046E-001                  9.7248947544210784E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999996400046E-001                  9.7248947544210784E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3581122366154591E-001                 -4.6859488583485188E+001                 -9.8999999999999986E+001                 -1.3581122366154605E-001                 -1.4090786118084053E-001                 -2.0688576145924249E+000                 -4.6859488583485188E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7508473853273872E+000                  7.3158476103540337E-001                 -1.3573534948753233E-001                 -4.6909284534042951E-002                  4.5318861963712189E+000                  0.0000000000000000E+000                  1.7186027165621500E+001                  1.9283576726594172E+000                  7.1345223355957144E+000                  6.2978174744076321E-001                  8.4110471420246979E-001                  1.3197373778611861E+000                  6.8219438366826390E-001                  2.9718902988691498E-001                  1.4917098440779767E-005                  9.3761905070375382E-003                  3.4468833607861262E-003                  9.3805276451495376E-003                  6.9797282810355843E-001                  2.8168765905683524E-001                                        0                                       10 
                                     185                                      763                  7.0573342778553557E+008                  8.0587823473039020E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999996400046E-001                  9.7300833063183212E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999996400046E-001                  9.7300833063183212E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.2313001966608844E-001                 -4.6485371354851374E+001                 -9.8999999999999986E+001                 -1.2313001966608857E-001                 -1.2584085407632101E-001                 -2.3291660533763898E+000                 -4.6485371354851374E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7519382058061006E+000                  7.5325850968624120E-001                 -1.2305595333014234E-001                 -4.2751227412775594E-002                  4.5235700821286837E+000                  0.0000000000000000E+000                  1.7200346822982606E+001                  1.9482715906801358E+000                  7.1391674759758814E+000                  6.4484772266514601E-001                  8.2604885659672811E-001                  1.3602778427069764E+000                  6.5208432606832367E-001                  3.2730556539641409E-001                  1.5223305987566011E-005                  9.3645581843328028E-003                  3.4468833607861258E-003                  9.3805276451495393E-003                  6.9493933559083598E-001                  2.8457071618690521E-001                                        0                                       10 
                                     190                                      763                  1.4367129345544648E+009                  8.1392183035776497E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999996400046E-001                  9.7408645458982834E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999996400046E-001                  9.7408645458982834E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.0189104428711958E-001                 -4.5810463330261832E+001                 -1.5653559774527022E+001                 -1.0189104428711947E-001                 -1.0390349536880472E-001                 -2.4369558601586183E+000                 -4.5810463330261832E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7537330286272983E+000                  7.9101394617151155E-001                 -1.0181585949608028E-001                 -3.5720826138139157E-002                  4.5095092795794116E+000                  0.0000000000000000E+000                  1.7226400142081811E+001                  1.9847773806170887E+000                  7.1478826268205173E+000                  6.7408160095972547E-001                  7.9883639394831274E-001                  1.4402424630247284E+000                  5.9766208133026655E-001                  3.8173968651988077E-001                  1.5926365757574082E-005                  9.3348179246494460E-003                  3.4468833607861258E-003                  9.3805276451495393E-003                  6.8939369847388321E-001                  2.8996741963082506E-001                                        0                                       10 
                                     195                                      766                  2.1045932679124663E+009                  8.1205538480370283E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999996400046E-001                  9.7508218826761373E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999996400046E-001                  9.7508218826761373E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -8.2071270768489010E-002                 -4.5176762259505765E+001                 -9.8999999999999986E+001                 -8.2071270768489191E-002                 -8.4150192014860528E-002                 -2.4030565903300469E+000                 -4.5176762259505765E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7553104373582733E+000                  8.2794707219818997E-001                 -8.1997425276672559E-002                 -2.8966426490386062E-002                  4.4960004802839046E+000                  0.0000000000000000E+000                  1.7251973522295120E+001                  2.0204204394853824E+000                  7.1564628762741735E+000                  7.0376308228078732E-001                  7.7347118260488423E-001                  1.5237348901832437E+000                  5.4693382929984868E-001                  4.3247980929863611E-001                  1.6679977697513445E-005                  9.2929525084177456E-003                  3.4468833607861210E-003                  9.3805276451495376E-003                  6.8411547897318448E-001                  2.9515821775965501E-001                                        0                                       10 
                                     200                                      768                  2.7557120899003205E+009                  8.1106945066577723E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999996400046E-001                  9.7605015278037077E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999996400046E-001                  9.7605015278037077E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -6.2039513964987476E-002                 -4.4536739883077495E+001                 -1.5653559774527022E+001                 -6.2039513964987365E-002                 -6.4509056648917373E-002                 -2.3084414745271018E+000                 -4.4536739883077495E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7567912071494964E+000                  8.6702473421403903E-001                 -6.1968512928116531E-002                 -2.1913509898554361E-002                  4.4818946471002414E+000                  0.0000000000000000E+000                  1.7278829267735773E+001                  2.0576907305887389E+000                  7.1654863229823755E+000                  7.3616501455469563E-001                  7.4818546381734685E-001                  1.6171900638546175E+000                  4.9636426397182493E-001                  4.8306301559267789E-001                  1.7560253099220223E-005                  9.2299324100154016E-003                  3.4468833607861210E-003                  9.3805276451495393E-003                  6.7874281979534035E-001                  3.0046918420542396E-001                                        0                                       10 
                                     205                                      769                  3.3911291137834868E+009                  8.0994255442372758E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999996087552E-001                  9.7698273580634842E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999996087552E-001                  9.7698273580634842E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.1705064421185170E-002                 -4.3884489835160203E+001                 -9.8999999999999986E+001                 -4.1705064421185226E-002                 -4.4889124314808466E-002                 -2.1780992045755130E+000                 -4.3884489835160203E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7581681686209576E+000                  9.0857678947488385E-001                 -4.1638361877251735E-002                 -1.4502357316043740E-002                  4.4670723419352205E+000                  0.0000000000000000E+000                  1.7307110065551882E+001                  2.0968189970544415E+000                  7.1750036765276661E+000                  7.7163901081714226E-001                  7.2285278273032083E-001                  1.7230644761191378E+000                  4.4570050561661745E-001                  5.3374377472385570E-001                  1.8621542588217717E-005                  9.1338329071886850E-003                  3.4468833607861193E-003                  9.3805276451495376E-003                  6.7325807346141764E-001                  3.0590817684591309E-001                                        0                                       10 
                                     210                                      768                  4.0086257671107755E+009                  8.0861610086482951E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999996087552E-001                  9.7784380704428575E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999996087552E-001                  9.7784380704428575E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.1145321586868271E-002                 -4.3218721301632641E+001                 -1.5477468515471340E+001                 -2.1145321586868118E-002                 -2.5479089719346461E-002                 -2.0242290432783618E+000                 -4.3218721301632641E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7594220882893628E+000                  9.5261056064097027E-001                 -2.1084608208979984E-002                 -6.7333198187184079E-003                  4.4515342669405698E+000                  0.0000000000000000E+000                  1.7336807857383203E+001                  2.1379343623037803E+000                  7.1850284324290055E+000                  8.1096568481799192E-001                  6.9746099165692010E-001                  1.8440692701126937E+000                  3.9491827848993422E-001                  5.8454867632879604E-001                  1.9943829460339344E-005                  8.9867206131362763E-003                  3.4468833607861193E-003                  9.3805276451495393E-003                  6.6767482774510023E-001                  3.1145668360725220E-001                                        0                                       10 
